name,ipv4-address,groups,color,tags
h_206.189.20.141_CVE-2021-44228,206.189.20.141,groupname,red,CVE-2021-44228_Log4J
h_205.185.117.149_CVE-2021-44228,205.185.117.149,groupname,red,CVE-2021-44228_Log4J
h_204.8.156.142_CVE-2021-44228,204.8.156.142,groupname,red,CVE-2021-44228_Log4J
h_199.195.250.77_CVE-2021-44228,199.195.250.77,groupname,red,CVE-2021-44228_Log4J
h_198.98.60.19_CVE-2021-44228,198.98.60.19,groupname,red,CVE-2021-44228_Log4J
h_198.98.51.189_CVE-2021-44228,198.98.51.189,groupname,red,CVE-2021-44228_Log4J
h_197.246.171.111_CVE-2021-44228,197.246.171.111,groupname,red,CVE-2021-44228_Log4J
h_197.246.171.83_CVE-2021-44228,197.246.171.83,groupname,red,CVE-2021-44228_Log4J
h_195.254.135.76_CVE-2021-44228,195.254.135.76,groupname,red,CVE-2021-44228_Log4J
h_195.251.41.139_CVE-2021-44228,195.251.41.139,groupname,red,CVE-2021-44228_Log4J
h_195.206.105.217_CVE-2021-44228,195.206.105.217,groupname,red,CVE-2021-44228_Log4J
h_195.176.3.24_CVE-2021-44228,195.176.3.24,groupname,red,CVE-2021-44228_Log4J
h_195.176.3.19_CVE-2021-44228,195.176.3.19,groupname,red,CVE-2021-44228_Log4J
h_195.123.247.209_CVE-2021-44228,195.123.247.209,groupname,red,CVE-2021-44228_Log4J
h_195.19.192.26_CVE-2021-44228,195.19.192.26,groupname,red,CVE-2021-44228_Log4J
h_194.135.33.152_CVE-2021-44228,194.135.33.152,groupname,red,CVE-2021-44228_Log4J
h_194.48.199.78_CVE-2021-44228,194.48.199.78,groupname,red,CVE-2021-44228_Log4J
h_193.218.118.231_CVE-2021-44228,193.218.118.231,groupname,red,CVE-2021-44228_Log4J
h_193.218.118.183_CVE-2021-44228,193.218.118.183,groupname,red,CVE-2021-44228_Log4J
h_193.189.100.203_CVE-2021-44228,193.189.100.203,groupname,red,CVE-2021-44228_Log4J
h_193.189.100.201_CVE-2021-44228,193.189.100.201,groupname,red,CVE-2021-44228_Log4J
h_193.189.100.195_CVE-2021-44228,193.189.100.195,groupname,red,CVE-2021-44228_Log4J
h_193.110.95.34_CVE-2021-44228,193.110.95.34,groupname,red,CVE-2021-44228_Log4J
h_193.31.24.154_CVE-2021-44228,193.31.24.154,groupname,red,CVE-2021-44228_Log4J
h_191.232.38.25_CVE-2021-44228,191.232.38.25,groupname,red,CVE-2021-44228_Log4J
h_188.166.223.38_CVE-2021-44228,188.166.223.38,groupname,red,CVE-2021-44228_Log4J
h_188.166.122.43_CVE-2021-44228,188.166.122.43,groupname,red,CVE-2021-44228_Log4J
h_188.166.92.228_CVE-2021-44228,188.166.92.228,groupname,red,CVE-2021-44228_Log4J
h_188.166.74.97_CVE-2021-44228,188.166.74.97,groupname,red,CVE-2021-44228_Log4J
h_188.166.48.55_CVE-2021-44228,188.166.48.55,groupname,red,CVE-2021-44228_Log4J
h_185.232.23.46_CVE-2021-44228,185.232.23.46,groupname,red,CVE-2021-44228_Log4J
h_185.220.103.119_CVE-2021-44228,185.220.103.119,groupname,red,CVE-2021-44228_Log4J
h_185.220.103.7_CVE-2021-44228,185.220.103.7,groupname,red,CVE-2021-44228_Log4J
h_185.220.103.4_CVE-2021-44228,185.220.103.4,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.254_CVE-2021-44228,185.220.102.254,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.253_CVE-2021-44228,185.220.102.253,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.252_CVE-2021-44228,185.220.102.252,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.249_CVE-2021-44228,185.220.102.249,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.246_CVE-2021-44228,185.220.102.246,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.242_CVE-2021-44228,185.220.102.242,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.190_CVE-2021-44228,185.220.101.190,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.189_CVE-2021-44228,185.220.101.189,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.188_CVE-2021-44228,185.220.101.188,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.187_CVE-2021-44228,185.220.101.187,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.184_CVE-2021-44228,185.220.101.184,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.183_CVE-2021-44228,185.220.101.183,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.182_CVE-2021-44228,185.220.101.182,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.181_CVE-2021-44228,185.220.101.181,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.180_CVE-2021-44228,185.220.101.180,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.179_CVE-2021-44228,185.220.101.179,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.178_CVE-2021-44228,185.220.101.178,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.177_CVE-2021-44228,185.220.101.177,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.176_CVE-2021-44228,185.220.101.176,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.175_CVE-2021-44228,185.220.101.175,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.174_CVE-2021-44228,185.220.101.174,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.173_CVE-2021-44228,185.220.101.173,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.172_CVE-2021-44228,185.220.101.172,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.171_CVE-2021-44228,185.220.101.171,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.170_CVE-2021-44228,185.220.101.170,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.167_CVE-2021-44228,185.220.101.167,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.165_CVE-2021-44228,185.220.101.165,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.164_CVE-2021-44228,185.220.101.164,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.162_CVE-2021-44228,185.220.101.162,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.161_CVE-2021-44228,185.220.101.161,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.160_CVE-2021-44228,185.220.101.160,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.159_CVE-2021-44228,185.220.101.159,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.158_CVE-2021-44228,185.220.101.158,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.157_CVE-2021-44228,185.220.101.157,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.156_CVE-2021-44228,185.220.101.156,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.155_CVE-2021-44228,185.220.101.155,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.154_CVE-2021-44228,185.220.101.154,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.153_CVE-2021-44228,185.220.101.153,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.152_CVE-2021-44228,185.220.101.152,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.151_CVE-2021-44228,185.220.101.151,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.150_CVE-2021-44228,185.220.101.150,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.149_CVE-2021-44228,185.220.101.149,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.148_CVE-2021-44228,185.220.101.148,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.147_CVE-2021-44228,185.220.101.147,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.145_CVE-2021-44228,185.220.101.145,groupname,red,CVE-2021-44228_Log4J
h_120.24.23.84_CVE-2021-44228,120.24.23.84,groupname,red,CVE-2021-44228_Log4J
h_118.27.36.56_CVE-2021-44228,118.27.36.56,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.144_CVE-2021-44228,185.220.101.144,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.143_CVE-2021-44228,185.220.101.143,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.142_CVE-2021-44228,185.220.101.142,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.141_CVE-2021-44228,185.220.101.141,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.140_CVE-2021-44228,185.220.101.140,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.139_CVE-2021-44228,185.220.101.139,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.138_CVE-2021-44228,185.220.101.138,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.135_CVE-2021-44228,185.220.101.135,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.134_CVE-2021-44228,185.220.101.134,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.133_CVE-2021-44228,185.220.101.133,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.132_CVE-2021-44228,185.220.101.132,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.131_CVE-2021-44228,185.220.101.131,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.129_CVE-2021-44228,185.220.101.129,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.63_CVE-2021-44228,185.220.101.63,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.62_CVE-2021-44228,185.220.101.62,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.61_CVE-2021-44228,185.220.101.61,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.60_CVE-2021-44228,185.220.101.60,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.58_CVE-2021-44228,185.220.101.58,groupname,red,CVE-2021-44228_Log4J
h_51.77.52.216_CVE-2021-44228,51.77.52.216,groupname,red,CVE-2021-44228_Log4J
h_51.15.76.60_CVE-2021-44228,51.15.76.60,groupname,red,CVE-2021-44228_Log4J
h_46.105.95.220_CVE-2021-44228,46.105.95.220,groupname,red,CVE-2021-44228_Log4J
h_45.155.205.233_CVE-2021-44228,45.155.205.233,groupname,red,CVE-2021-44228_Log4J
h_45.154.255.147_CVE-2021-44228,45.154.255.147,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.138_CVE-2021-44228,45.153.160.138,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.136_CVE-2021-44228,45.153.160.136,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.135_CVE-2021-44228,45.153.160.135,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.131_CVE-2021-44228,45.153.160.131,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.130_CVE-2021-44228,45.153.160.130,groupname,red,CVE-2021-44228_Log4J
h_45.137.21.9_CVE-2021-44228,45.137.21.9,groupname,red,CVE-2021-44228_Log4J
h_45.33.120.240_CVE-2021-44228,45.33.120.240,groupname,red,CVE-2021-44228_Log4J
h_45.13.104.179_CVE-2021-44228,45.13.104.179,groupname,red,CVE-2021-44228_Log4J
h_45.12.134.108_CVE-2021-44228,45.12.134.108,groupname,red,CVE-2021-44228_Log4J
h_37.123.163.58_CVE-2021-44228,37.123.163.58,groupname,red,CVE-2021-44228_Log4J
h_37.19.212.104_CVE-2021-44228,37.19.212.104,groupname,red,CVE-2021-44228_Log4J
h_35.170.71.122_CVE-2021-44228,35.170.71.122,groupname,red,CVE-2021-44228_Log4J
h_34.247.50.189_CVE-2021-44228,34.247.50.189,groupname,red,CVE-2021-44228_Log4J
h_23.154.177.7_CVE-2021-44228,23.154.177.7,groupname,red,CVE-2021-44228_Log4J
h_23.129.64.139_CVE-2021-44228,23.129.64.139,groupname,red,CVE-2021-44228_Log4J
h_23.129.64.135_CVE-2021-44228,23.129.64.135,groupname,red,CVE-2021-44228_Log4J
h_20.205.104.227_CVE-2021-44228,20.205.104.227,groupname,red,CVE-2021-44228_Log4J
h_20.71.156.146_CVE-2021-44228,20.71.156.146,groupname,red,CVE-2021-44228_Log4J
h_18.27.197.252_CVE-2021-44228,18.27.197.252,groupname,red,CVE-2021-44228_Log4J
h_5.157.38.50_CVE-2021-44228,5.157.38.50,groupname,red,CVE-2021-44228_Log4J
h_1.116.59.211_CVE-2021-44228,1.116.59.211,groupname,red,CVE-2021-44228_Log4J
h_1.209.249.188_CVE-2021-44228,1.209.249.188,groupname,red,CVE-2021-44228_Log4J
h_1.14.17.89_CVE-2021-44228,1.14.17.89,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.169_CVE-2021-44228,185.220.101.169,groupname,red,CVE-2021-44228_Log4J
h_185.4.132.183_CVE-2021-44228,185.4.132.183,groupname,red,CVE-2021-44228_Log4J
h_5.101.145.43_CVE-2021-44228,5.101.145.43,groupname,red,CVE-2021-44228_Log4J
h_5.101.145.41_CVE-2021-44228,5.101.145.41,groupname,red,CVE-2021-44228_Log4J
h_5.2.69.50_CVE-2021-44228,5.2.69.50,groupname,red,CVE-2021-44228_Log4J
h_1.179.247.182_CVE-2021-44228,1.179.247.182,groupname,red,CVE-2021-44228_Log4J
h_221.199.187.100_CVE-2021-44228,221.199.187.100,groupname,red,CVE-2021-44228_Log4J
h_213.202.216.189_CVE-2021-44228,213.202.216.189,groupname,red,CVE-2021-44228_Log4J
h_212.193.57.225_CVE-2021-44228,212.193.57.225,groupname,red,CVE-2021-44228_Log4J
h_212.193.30.142_CVE-2021-44228,212.193.30.142,groupname,red,CVE-2021-44228_Log4J
h_212.192.246.95_CVE-2021-44228,212.192.246.95,groupname,red,CVE-2021-44228_Log4J
h_211.154.194.21_CVE-2021-44228,211.154.194.21,groupname,red,CVE-2021-44228_Log4J
h_209.141.45.227_CVE-2021-44228,209.141.45.227,groupname,red,CVE-2021-44228_Log4J
h_209.141.45.189_CVE-2021-44228,209.141.45.189,groupname,red,CVE-2021-44228_Log4J
h_209.141.41.103_CVE-2021-44228,209.141.41.103,groupname,red,CVE-2021-44228_Log4J
h_209.127.17.242_CVE-2021-44228,209.127.17.242,groupname,red,CVE-2021-44228_Log4J
h_179.43.187.138_CVE-2021-44228,179.43.187.138,groupname,red,CVE-2021-44228_Log4J
h_142.93.151.166_CVE-2021-44228,142.93.151.166,groupname,red,CVE-2021-44228_Log4J
h_107.189.31.241_CVE-2021-44228,107.189.31.241,groupname,red,CVE-2021-44228_Log4J
h_107.189.29.41_CVE-2021-44228,107.189.29.41,groupname,red,CVE-2021-44228_Log4J
h_104.244.77.235_CVE-2021-44228,104.244.77.235,groupname,red,CVE-2021-44228_Log4J
h_54.173.99.121_CVE-2021-44228,54.173.99.121,groupname,red,CVE-2021-44228_Log4J
h_51.15.43.205_CVE-2021-44228,51.15.43.205,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.134_CVE-2021-44228,45.153.160.134,groupname,red,CVE-2021-44228_Log4J
h_45.153.160.2_CVE-2021-44228,45.153.160.2,groupname,red,CVE-2021-44228_Log4J
h_5.182.210.216_CVE-2021-44228,5.182.210.216,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.241_CVE-2021-44228,185.220.102.241,groupname,red,CVE-2021-44228_Log4J
h_185.220.102.7_CVE-2021-44228,185.220.102.7,groupname,red,CVE-2021-44228_Log4J
h_185.107.70.56_CVE-2021-44228,185.107.70.56,groupname,red,CVE-2021-44228_Log4J
h_185.100.86.128_CVE-2021-44228,185.100.86.128,groupname,red,CVE-2021-44228_Log4J
h_185.38.175.131_CVE-2021-44228,185.38.175.131,groupname,red,CVE-2021-44228_Log4J
h_185.38.175.130_CVE-2021-44228,185.38.175.130,groupname,red,CVE-2021-44228_Log4J
h_185.14.97.147_CVE-2021-44228,185.14.97.147,groupname,red,CVE-2021-44228_Log4J
h_185.10.68.168_CVE-2021-44228,185.10.68.168,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.57_CVE-2021-44228,185.220.101.57,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.56_CVE-2021-44228,185.220.101.56,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.55_CVE-2021-44228,185.220.101.55,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.54_CVE-2021-44228,185.220.101.54,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.53_CVE-2021-44228,185.220.101.53,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.52_CVE-2021-44228,185.220.101.52,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.51_CVE-2021-44228,185.220.101.51,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.50_CVE-2021-44228,185.220.101.50,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.49_CVE-2021-44228,185.220.101.49,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.48_CVE-2021-44228,185.220.101.48,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.46_CVE-2021-44228,185.220.101.46,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.45_CVE-2021-44228,185.220.101.45,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.44_CVE-2021-44228,185.220.101.44,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.43_CVE-2021-44228,185.220.101.43,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.42_CVE-2021-44228,185.220.101.42,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.41_CVE-2021-44228,185.220.101.41,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.39_CVE-2021-44228,185.220.101.39,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.38_CVE-2021-44228,185.220.101.38,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.37_CVE-2021-44228,185.220.101.37,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.36_CVE-2021-44228,185.220.101.36,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.35_CVE-2021-44228,185.220.101.35,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.34_CVE-2021-44228,185.220.101.34,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.33_CVE-2021-44228,185.220.101.33,groupname,red,CVE-2021-44228_Log4J
h_185.220.101.32_CVE-2021-44228,185.220.101.32,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.255_CVE-2021-44228,185.220.100.255,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.253_CVE-2021-44228,185.220.100.253,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.251_CVE-2021-44228,185.220.100.251,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.250_CVE-2021-44228,185.220.100.250,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.249_CVE-2021-44228,185.220.100.249,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.248_CVE-2021-44228,185.220.100.248,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.247_CVE-2021-44228,185.220.100.247,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.246_CVE-2021-44228,185.220.100.246,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.245_CVE-2021-44228,185.220.100.245,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.244_CVE-2021-44228,185.220.100.244,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.243_CVE-2021-44228,185.220.100.243,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.242_CVE-2021-44228,185.220.100.242,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.241_CVE-2021-44228,185.220.100.241,groupname,red,CVE-2021-44228_Log4J
h_185.220.100.240_CVE-2021-44228,185.220.100.240,groupname,red,CVE-2021-44228_Log4J
h_185.165.168.77_CVE-2021-44228,185.165.168.77,groupname,red,CVE-2021-44228_Log4J
h_171.25.193.78_CVE-2021-44228,171.25.193.78,groupname,red,CVE-2021-44228_Log4J
h_171.25.193.77_CVE-2021-44228,171.25.193.77,groupname,red,CVE-2021-44228_Log4J
h_171.25.193.25_CVE-2021-44228,171.25.193.25,groupname,red,CVE-2021-44228_Log4J
h_171.25.193.20_CVE-2021-44228,171.25.193.20,groupname,red,CVE-2021-44228_Log4J
h_170.210.45.163_CVE-2021-44228,170.210.45.163,groupname,red,CVE-2021-44228_Log4J
h_167.99.172.213_CVE-2021-44228,167.99.172.213,groupname,red,CVE-2021-44228_Log4J
h_167.99.172.58_CVE-2021-44228,167.99.172.58,groupname,red,CVE-2021-44228_Log4J
h_167.99.164.201_CVE-2021-44228,167.99.164.201,groupname,red,CVE-2021-44228_Log4J
h_167.99.164.160_CVE-2021-44228,167.99.164.160,groupname,red,CVE-2021-44228_Log4J
h_167.71.13.196_CVE-2021-44228,167.71.13.196,groupname,red,CVE-2021-44228_Log4J
h_164.90.199.216_CVE-2021-44228,164.90.199.216,groupname,red,CVE-2021-44228_Log4J
h_162.247.74.202_CVE-2021-44228,162.247.74.202,groupname,red,CVE-2021-44228_Log4J
h_161.35.119.60_CVE-2021-44228,161.35.119.60,groupname,red,CVE-2021-44228_Log4J
h_159.223.9.17_CVE-2021-44228,159.223.9.17,groupname,red,CVE-2021-44228_Log4J
h_159.89.180.119_CVE-2021-44228,159.89.180.119,groupname,red,CVE-2021-44228_Log4J
h_159.89.113.255_CVE-2021-44228,159.89.113.255,groupname,red,CVE-2021-44228_Log4J
h_159.65.194.103_CVE-2021-44228,159.65.194.103,groupname,red,CVE-2021-44228_Log4J
h_159.65.175.123_CVE-2021-44228,159.65.175.123,groupname,red,CVE-2021-44228_Log4J
h_159.65.155.208_CVE-2021-44228,159.65.155.208,groupname,red,CVE-2021-44228_Log4J
h_159.65.146.60_CVE-2021-44228,159.65.146.60,groupname,red,CVE-2021-44228_Log4J
h_159.65.58.66_CVE-2021-44228,159.65.58.66,groupname,red,CVE-2021-44228_Log4J
h_159.65.3.102_CVE-2021-44228,159.65.3.102,groupname,red,CVE-2021-44228_Log4J
h_157.245.109.75_CVE-2021-44228,157.245.109.75,groupname,red,CVE-2021-44228_Log4J
h_157.230.32.67_CVE-2021-44228,157.230.32.67,groupname,red,CVE-2021-44228_Log4J
h_151.115.60.113_CVE-2021-44228,151.115.60.113,groupname,red,CVE-2021-44228_Log4J
h_151.80.148.159_CVE-2021-44228,151.80.148.159,groupname,red,CVE-2021-44228_Log4J
h_150.158.189.96_CVE-2021-44228,150.158.189.96,groupname,red,CVE-2021-44228_Log4J
h_147.182.219.9_CVE-2021-44228,147.182.219.9,groupname,red,CVE-2021-44228_Log4J
h_147.182.213.12_CVE-2021-44228,147.182.213.12,groupname,red,CVE-2021-44228_Log4J
h_147.182.199.94_CVE-2021-44228,147.182.199.94,groupname,red,CVE-2021-44228_Log4J
h_147.182.169.254_CVE-2021-44228,147.182.169.254,groupname,red,CVE-2021-44228_Log4J
h_147.182.167.165_CVE-2021-44228,147.182.167.165,groupname,red,CVE-2021-44228_Log4J
h_147.182.154.100_CVE-2021-44228,147.182.154.100,groupname,red,CVE-2021-44228_Log4J
h_147.182.150.124_CVE-2021-44228,147.182.150.124,groupname,red,CVE-2021-44228_Log4J
h_147.182.131.229_CVE-2021-44228,147.182.131.229,groupname,red,CVE-2021-44228_Log4J
h_146.56.131.161_CVE-2021-44228,146.56.131.161,groupname,red,CVE-2021-44228_Log4J
h_145.220.24.19_CVE-2021-44228,145.220.24.19,groupname,red,CVE-2021-44228_Log4J
h_143.198.45.117_CVE-2021-44228,143.198.45.117,groupname,red,CVE-2021-44228_Log4J
h_143.198.32.72_CVE-2021-44228,143.198.32.72,groupname,red,CVE-2021-44228_Log4J
h_143.110.221.204_CVE-2021-44228,143.110.221.204,groupname,red,CVE-2021-44228_Log4J
h_142.93.36.237_CVE-2021-44228,142.93.36.237,groupname,red,CVE-2021-44228_Log4J
h_142.93.34.250_CVE-2021-44228,142.93.34.250,groupname,red,CVE-2021-44228_Log4J
h_140.246.171.141_CVE-2021-44228,140.246.171.141,groupname,red,CVE-2021-44228_Log4J
h_139.59.8.39_CVE-2021-44228,139.59.8.39,groupname,red,CVE-2021-44228_Log4J
h_137.184.111.180_CVE-2021-44228,137.184.111.180,groupname,red,CVE-2021-44228_Log4J
h_137.184.106.119_CVE-2021-44228,137.184.106.119,groupname,red,CVE-2021-44228_Log4J
h_137.184.104.73_CVE-2021-44228,137.184.104.73,groupname,red,CVE-2021-44228_Log4J
h_137.184.102.82_CVE-2021-44228,137.184.102.82,groupname,red,CVE-2021-44228_Log4J
h_137.184.99.8_CVE-2021-44228,137.184.99.8,groupname,red,CVE-2021-44228_Log4J
h_137.184.98.176_CVE-2021-44228,137.184.98.176,groupname,red,CVE-2021-44228_Log4J
h_137.184.96.216_CVE-2021-44228,137.184.96.216,groupname,red,CVE-2021-44228_Log4J
h_137.184.28.58_CVE-2021-44228,137.184.28.58,groupname,red,CVE-2021-44228_Log4J
h_135.148.43.32_CVE-2021-44228,135.148.43.32,groupname,red,CVE-2021-44228_Log4J
h_134.122.34.28_CVE-2021-44228,134.122.34.28,groupname,red,CVE-2021-44228_Log4J
h_134.56.204.191_CVE-2021-44228,134.56.204.191,groupname,red,CVE-2021-44228_Log4J
h_133.18.201.195_CVE-2021-44228,133.18.201.195,groupname,red,CVE-2021-44228_Log4J
h_122.161.53.44_CVE-2021-44228,122.161.53.44,groupname,red,CVE-2021-44228_Log4J
h_122.161.50.23_CVE-2021-44228,122.161.50.23,groupname,red,CVE-2021-44228_Log4J
h_121.5.219.20_CVE-2021-44228,121.5.219.20,groupname,red,CVE-2021-44228_Log4J
h_121.4.56.143_CVE-2021-44228,121.4.56.143,groupname,red,CVE-2021-44228_Log4J
h_116.24.67.213_CVE-2021-44228,116.24.67.213,groupname,red,CVE-2021-44228_Log4J
h_109.237.96.124_CVE-2021-44228,109.237.96.124,groupname,red,CVE-2021-44228_Log4J
h_109.70.100.36_CVE-2021-44228,109.70.100.36,groupname,red,CVE-2021-44228_Log4J
h_109.70.100.34_CVE-2021-44228,109.70.100.34,groupname,red,CVE-2021-44228_Log4J
h_109.70.100.28_CVE-2021-44228,109.70.100.28,groupname,red,CVE-2021-44228_Log4J
h_109.70.100.27_CVE-2021-44228,109.70.100.27,groupname,red,CVE-2021-44228_Log4J
h_107.189.29.107_CVE-2021-44228,107.189.29.107,groupname,red,CVE-2021-44228_Log4J
h_107.189.14.182_CVE-2021-44228,107.189.14.182,groupname,red,CVE-2021-44228_Log4J
h_107.189.14.98_CVE-2021-44228,107.189.14.98,groupname,red,CVE-2021-44228_Log4J
h_107.189.14.76_CVE-2021-44228,107.189.14.76,groupname,red,CVE-2021-44228_Log4J
h_107.189.12.135_CVE-2021-44228,107.189.12.135,groupname,red,CVE-2021-44228_Log4J
h_107.189.11.153_CVE-2021-44228,107.189.11.153,groupname,red,CVE-2021-44228_Log4J
h_107.189.10.137_CVE-2021-44228,107.189.10.137,groupname,red,CVE-2021-44228_Log4J
h_107.189.8.65_CVE-2021-44228,107.189.8.65,groupname,red,CVE-2021-44228_Log4J
h_107.189.1.178_CVE-2021-44228,107.189.1.178,groupname,red,CVE-2021-44228_Log4J
h_107.189.1.160_CVE-2021-44228,107.189.1.160,groupname,red,CVE-2021-44228_Log4J
h_104.244.79.6_CVE-2021-44228,104.244.79.6,groupname,red,CVE-2021-44228_Log4J
h_104.244.78.213_CVE-2021-44228,104.244.78.213,groupname,red,CVE-2021-44228_Log4J
h_104.244.76.173_CVE-2021-44228,104.244.76.173,groupname,red,CVE-2021-44228_Log4J
h_104.244.76.170_CVE-2021-44228,104.244.76.170,groupname,red,CVE-2021-44228_Log4J
h_104.244.76.13_CVE-2021-44228,104.244.76.13,groupname,red,CVE-2021-44228_Log4J
h_104.244.75.74_CVE-2021-44228,104.244.75.74,groupname,red,CVE-2021-44228_Log4J
h_104.244.74.211_CVE-2021-44228,104.244.74.211,groupname,red,CVE-2021-44228_Log4J
h_104.244.74.57_CVE-2021-44228,104.244.74.57,groupname,red,CVE-2021-44228_Log4J
h_104.244.73.43_CVE-2021-44228,104.244.73.43,groupname,red,CVE-2021-44228_Log4J
